name,constant,operant,region,atlas_id
AGEc_X_SEXq,-2.216420355,AGEc_X_SEXq * agec * [gender],Medial_orbitofrontal_LV,DKT40  
eTIVc1,0.002016871,eTIVc1 * eTIVc,Medial_orbitofrontal_LV,DKT40  
eTIVc2,7.45E-10,"eTIVc2 * pow(eTIVc, 2)",Medial_orbitofrontal_LV,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Medial_orbitofrontal_LV,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Medial_orbitofrontal_LV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Medial_orbitofrontal_LV,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Medial_orbitofrontal_LV,DKT40  
GE,402.0460979,GE * G_[modality_manuf_id],Medial_orbitofrontal_LV,DKT40  
GE_X_MFSq,-481.7363637,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Medial_orbitofrontal_LV,DKT40  
Intercept,4195.379355,Intercept,Medial_orbitofrontal_LV,DKT40  
MFSq,80.43405529,MFSq * [magnetic_field_strength],Medial_orbitofrontal_LV,DKT40  
Philips,-122.7681985,Philips * P_[modality_manuf_id],Medial_orbitofrontal_LV,DKT40  
PHILIPS_X_MFSq,-85.51533723,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Medial_orbitofrontal_LV,DKT40  
RMSE,460.956614,RMSE,Medial_orbitofrontal_LV,DKT40  
sexq,25.75113959,sexq * [gender],Medial_orbitofrontal_LV,DKT40  
Volume,0,[volume],Medial_orbitofrontal_LV,DKT40  
agec1,-1.092377132,agec1 * agec,Medial_orbitofrontal_RS,DKT40  
agec2,-0.022001821,"agec2 * pow(agec, 2)",Medial_orbitofrontal_RS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Medial_orbitofrontal_RS,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Medial_orbitofrontal_RS,DKT40  
eTIVc1,0.000668828,eTIVc1 * eTIVc,Medial_orbitofrontal_RS,DKT40  
eTIVc2,0,"eTIVc2 * pow(eTIVc, 2)",Medial_orbitofrontal_RS,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Medial_orbitofrontal_RS,DKT40  
eTIVc_X_GE,4.93E-05,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Medial_orbitofrontal_RS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Medial_orbitofrontal_RS,DKT40  
eTIVc_X_PHILIPS,-8.38E-05,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Medial_orbitofrontal_RS,DKT40  
GE,2.539333862,GE * G_[modality_manuf_id],Medial_orbitofrontal_RS,DKT40  
GE_X_MFSq,-35.74243295,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Medial_orbitofrontal_RS,DKT40  
Intercept,1499.699595,Intercept,Medial_orbitofrontal_RS,DKT40  
MFSq,-25.81014878,MFSq * [magnetic_field_strength],Medial_orbitofrontal_RS,DKT40  
Philips,-46.00398118,Philips * P_[modality_manuf_id],Medial_orbitofrontal_RS,DKT40  
PHILIPS_X_MFSq,11.23860456,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Medial_orbitofrontal_RS,DKT40  
RMSE,142.9443948,RMSE,Medial_orbitofrontal_RS,DKT40  
sexq,23.48452121,sexq * [gender],Medial_orbitofrontal_RS,DKT40  
Volume,0,[volume],Medial_orbitofrontal_RS,DKT40  
agec1,-0.002677012,agec1 * agec,Medial_orbitofrontal_RT,DKT40  
agec2,7.66E-05,"agec2 * pow(agec, 2)",Medial_orbitofrontal_RT,DKT40  
agec3,-1.49E-06,"agec3 * pow(agec, 3)",Medial_orbitofrontal_RT,DKT40  
AGEc_X_SEXq,-0.0006107,AGEc_X_SEXq * agec * [gender],Medial_orbitofrontal_RT,DKT40  
eTIVc1,-6.02E-08,eTIVc1 * eTIVc,Medial_orbitofrontal_RT,DKT40  
eTIVc2,3.42E-14,"eTIVc2 * pow(eTIVc, 2)",Medial_orbitofrontal_RT,DKT40  
eTIVc3,7.42E-19,"eTIVc3 * pow(eTIVc, 3)",Medial_orbitofrontal_RT,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Medial_orbitofrontal_RT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Medial_orbitofrontal_RT,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Medial_orbitofrontal_RT,DKT40  
GE,0.13880602,GE * G_[modality_manuf_id],Medial_orbitofrontal_RT,DKT40  
GE_X_MFSq,-0.059458251,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Medial_orbitofrontal_RT,DKT40  
Intercept,2.306212543,Intercept,Medial_orbitofrontal_RT,DKT40  
MFSq,0.015888833,MFSq * [magnetic_field_strength],Medial_orbitofrontal_RT,DKT40  
Philips,0.100848415,Philips * P_[modality_manuf_id],Medial_orbitofrontal_RT,DKT40  
PHILIPS_X_MFSq,-0.040944006,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Medial_orbitofrontal_RT,DKT40  
RMSE,0.174436951,RMSE,Medial_orbitofrontal_RT,DKT40  
sexq,0.001668221,sexq * [gender],Medial_orbitofrontal_RT,DKT40  
Volume,0,[volume],Medial_orbitofrontal_RT,DKT40  
agec1,-10.46438279,agec1 * agec,Medial_orbitofrontal_RV,DKT40  
agec2,0.14898116,"agec2 * pow(agec, 2)",Medial_orbitofrontal_RV,DKT40  
agec3,-0.002637017,"agec3 * pow(agec, 3)",Medial_orbitofrontal_RV,DKT40  
AGEc_X_SEXq,-2.015771483,AGEc_X_SEXq * agec * [gender],Medial_orbitofrontal_RV,DKT40  
eTIVc1,0.001711349,eTIVc1 * eTIVc,Medial_orbitofrontal_RV,DKT40  
eTIVc2,4.53E-10,"eTIVc2 * pow(eTIVc, 2)",Medial_orbitofrontal_RV,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Medial_orbitofrontal_RV,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Medial_orbitofrontal_RV,DKT40  
eTIVc_X_MFSq,0.00020598,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Medial_orbitofrontal_RV,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Medial_orbitofrontal_RV,DKT40  
GE,240.3738581,GE * G_[modality_manuf_id],Medial_orbitofrontal_RV,DKT40  
GE_X_MFSq,-296.9324837,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Medial_orbitofrontal_RV,DKT40  
Intercept,4096.937818,Intercept,Medial_orbitofrontal_RV,DKT40  
MFSq,-23.16208184,MFSq * [magnetic_field_strength],Medial_orbitofrontal_RV,DKT40  
Philips,-90.12701205,Philips * P_[modality_manuf_id],Medial_orbitofrontal_RV,DKT40  
PHILIPS_X_MFSq,-55.17376657,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Medial_orbitofrontal_RV,DKT40  
RMSE,442.7346835,RMSE,Medial_orbitofrontal_RV,DKT40  
sexq,65.66989708,sexq * [gender],Medial_orbitofrontal_RV,DKT40  
Volume,0,[volume],Medial_orbitofrontal_RV,DKT40  
agec1,-6.409193857,agec1 * agec,Middle_temporal_LS,DKT40  
agec2,-0.121127981,"agec2 * pow(agec, 2)",Middle_temporal_LS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Middle_temporal_LS,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Middle_temporal_LS,DKT40  
eTIVc1,0.002093901,eTIVc1 * eTIVc,Middle_temporal_LS,DKT40  
eTIVc2,4.42E-10,"eTIVc2 * pow(eTIVc, 2)",Middle_temporal_LS,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Middle_temporal_LS,DKT40  
eTIVc_X_GE,3.37E-05,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Middle_temporal_LS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Middle_temporal_LS,DKT40  
eTIVc_X_PHILIPS,-0.000371863,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Middle_temporal_LS,DKT40  
GE,-14.89427782,GE * G_[modality_manuf_id],Middle_temporal_LS,DKT40  
GE_X_MFSq,-1.903783404,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_LS,DKT40  
Intercept,4060.604398,Intercept,Middle_temporal_LS,DKT40  
MFSq,-81.14342435,MFSq * [magnetic_field_strength],Middle_temporal_LS,DKT40  
Philips,-148.5267088,Philips * P_[modality_manuf_id],Middle_temporal_LS,DKT40  
PHILIPS_X_MFSq,124.1014685,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_LS,DKT40  
RMSE,413.1174167,RMSE,Middle_temporal_LS,DKT40  
sexq,55.2451301,sexq * [gender],Middle_temporal_LS,DKT40  
Volume,0,[volume],Middle_temporal_LS,DKT40  
agec1,-0.002037373,agec1 * agec,Middle_temporal_LT,DKT40  
agec2,5.32E-06,"agec2 * pow(agec, 2)",Middle_temporal_LT,DKT40  
agec3,-1.72E-06,"agec3 * pow(agec, 3)",Middle_temporal_LT,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Middle_temporal_LT,DKT40  
eTIVc1,1.14E-07,eTIVc1 * eTIVc,Middle_temporal_LT,DKT40  
eTIVc2,0,"eTIVc2 * pow(eTIVc, 2)",Middle_temporal_LT,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Middle_temporal_LT,DKT40  
eTIVc_X_GE,-4.23E-08,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Middle_temporal_LT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Middle_temporal_LT,DKT40  
eTIVc_X_PHILIPS,-8.87E-08,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Middle_temporal_LT,DKT40  
GE,-0.048880692,GE * G_[modality_manuf_id],Middle_temporal_LT,DKT40  
GE_X_MFSq,0.13711322,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_LT,DKT40  
Intercept,2.749369307,Intercept,Middle_temporal_LT,DKT40  
MFSq,-0.161350529,MFSq * [magnetic_field_strength],Middle_temporal_LT,DKT40  
Philips,-0.002448785,Philips * P_[modality_manuf_id],Middle_temporal_LT,DKT40  
PHILIPS_X_MFSq,0.140760165,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_LT,DKT40  
RMSE,0.15853558,RMSE,Middle_temporal_LT,DKT40  
sexq,0,sexq * [gender],Middle_temporal_LT,DKT40  
Volume,0,[volume],Middle_temporal_LT,DKT40  
agec1,-29.49999927,agec1 * agec,Middle_temporal_LV,DKT40  
agec2,0.053272869,"agec2 * pow(agec, 2)",Middle_temporal_LV,DKT40  
agec3,-0.011577013,"agec3 * pow(agec, 3)",Middle_temporal_LV,DKT40  
AGEc_X_SEXq,-8.853312357,AGEc_X_SEXq * agec * [gender],Middle_temporal_LV,DKT40  
eTIVc1,0.007482536,eTIVc1 * eTIVc,Middle_temporal_LV,DKT40  
eTIVc2,7.09E-10,"eTIVc2 * pow(eTIVc, 2)",Middle_temporal_LV,DKT40  
eTIVc3,-4.23E-15,"eTIVc3 * pow(eTIVc, 3)",Middle_temporal_LV,DKT40  
eTIVc_X_GE,-0.000417134,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Middle_temporal_LV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Middle_temporal_LV,DKT40  
eTIVc_X_PHILIPS,-0.001526618,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Middle_temporal_LV,DKT40  
GE,-225.762939,GE * G_[modality_manuf_id],Middle_temporal_LV,DKT40  
GE_X_MFSq,216.8703851,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_LV,DKT40  
Intercept,13099.54392,Intercept,Middle_temporal_LV,DKT40  
MFSq,-754.6174936,MFSq * [magnetic_field_strength],Middle_temporal_LV,DKT40  
Philips,-647.332189,Philips * P_[modality_manuf_id],Middle_temporal_LV,DKT40  
PHILIPS_X_MFSq,802.0451665,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_LV,DKT40  
RMSE,1414.219926,RMSE,Middle_temporal_LV,DKT40  
sexq,168.2281559,sexq * [gender],Middle_temporal_LV,DKT40  
Volume,0,[volume],Middle_temporal_LV,DKT40  
agec1,-6.125066468,agec1 * agec,Middle_temporal_RS,DKT40  
agec2,-0.081166193,"agec2 * pow(agec, 2)",Middle_temporal_RS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Middle_temporal_RS,DKT40  
AGEc_X_SEXq,-1.232467488,AGEc_X_SEXq * agec * [gender],Middle_temporal_RS,DKT40  
eTIVc1,0.002233664,eTIVc1 * eTIVc,Middle_temporal_RS,DKT40  
eTIVc2,3.89E-10,"eTIVc2 * pow(eTIVc, 2)",Middle_temporal_RS,DKT40  
eTIVc3,-1.71E-15,"eTIVc3 * pow(eTIVc, 3)",Middle_temporal_RS,DKT40  
eTIVc_X_GE,0.000213748,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Middle_temporal_RS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Middle_temporal_RS,DKT40  
eTIVc_X_PHILIPS,-0.00016736,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Middle_temporal_RS,DKT40  
GE,-28.42232162,GE * G_[modality_manuf_id],Middle_temporal_RS,DKT40  
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_RS,DKT40  
Intercept,4062.893911,Intercept,Middle_temporal_RS,DKT40  
MFSq,-74.54103169,MFSq * [magnetic_field_strength],Middle_temporal_RS,DKT40  
Philips,-70.30137385,Philips * P_[modality_manuf_id],Middle_temporal_RS,DKT40  
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_RS,DKT40  
RMSE,382.2391921,RMSE,Middle_temporal_RS,DKT40  
sexq,47.16809477,sexq * [gender],Middle_temporal_RS,DKT40  
Volume,0,[volume],Middle_temporal_RS,DKT40  
agec1,-0.002301984,agec1 * agec,Middle_temporal_RT,DKT40  
agec2,-7.79E-06,"agec2 * pow(agec, 2)",Middle_temporal_RT,DKT40  
agec3,-8.29E-07,"agec3 * pow(agec, 3)",Middle_temporal_RT,DKT40  
AGEc_X_SEXq,-0.000603763,AGEc_X_SEXq * agec * [gender],Middle_temporal_RT,DKT40  
eTIVc1,1.07E-07,eTIVc1 * eTIVc,Middle_temporal_RT,DKT40  
eTIVc2,-1.07E-13,"eTIVc2 * pow(eTIVc, 2)",Middle_temporal_RT,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Middle_temporal_RT,DKT40  
eTIVc_X_GE,-3.01E-09,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Middle_temporal_RT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Middle_temporal_RT,DKT40  
eTIVc_X_PHILIPS,-9.38E-08,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Middle_temporal_RT,DKT40  
GE,-0.066797196,GE * G_[modality_manuf_id],Middle_temporal_RT,DKT40  
GE_X_MFSq,0.157837411,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_RT,DKT40  
Intercept,2.821373212,Intercept,Middle_temporal_RT,DKT40  
MFSq,-0.16992234,MFSq * [magnetic_field_strength],Middle_temporal_RT,DKT40  
Philips,0.003877501,Philips * P_[modality_manuf_id],Middle_temporal_RT,DKT40  
PHILIPS_X_MFSq,0.160212436,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_RT,DKT40  
RMSE,0.160541365,RMSE,Middle_temporal_RT,DKT40  
sexq,-0.012370356,sexq * [gender],Middle_temporal_RT,DKT40  
Volume,0,[volume],Middle_temporal_RT,DKT40  
agec1,-32.39148027,agec1 * agec,Middle_temporal_RV,DKT40  
agec2,0.199049275,"agec2 * pow(agec, 2)",Middle_temporal_RV,DKT40  
agec3,-0.010757591,"agec3 * pow(agec, 3)",Middle_temporal_RV,DKT40  
AGEc_X_SEXq,-8.159410707,AGEc_X_SEXq * agec * [gender],Middle_temporal_RV,DKT40  
eTIVc1,0.007659235,eTIVc1 * eTIVc,Middle_temporal_RV,DKT40  
eTIVc2,1.24E-09,"eTIVc2 * pow(eTIVc, 2)",Middle_temporal_RV,DKT40  
eTIVc3,-6.18E-15,"eTIVc3 * pow(eTIVc, 3)",Middle_temporal_RV,DKT40  
eTIVc_X_GE,0.000761875,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Middle_temporal_RV,DKT40  
eTIVc_X_MFSq,-0.00041985,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Middle_temporal_RV,DKT40  
eTIVc_X_PHILIPS,-0.000802853,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Middle_temporal_RV,DKT40  
GE,35.70093982,GE * G_[modality_manuf_id],Middle_temporal_RV,DKT40  
GE_X_MFSq,-151.9031238,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_RV,DKT40  
Intercept,13305.96958,Intercept,Middle_temporal_RV,DKT40  
MFSq,-658.2393064,MFSq * [magnetic_field_strength],Middle_temporal_RV,DKT40  
Philips,-359.3258308,Philips * P_[modality_manuf_id],Middle_temporal_RV,DKT40  
PHILIPS_X_MFSq,520.4508275,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Middle_temporal_RV,DKT40  
RMSE,1366.077231,RMSE,Middle_temporal_RV,DKT40  
sexq,126.0759568,sexq * [gender],Middle_temporal_RV,DKT40  
Volume,0,[volume],Middle_temporal_RV,DKT40  
agec1,-1.245521402,agec1 * agec,Paracentral_LS,DKT40  
agec2,0,"agec2 * pow(agec, 2)",Paracentral_LS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Paracentral_LS,DKT40  
AGEc_X_SEXq,-0.452991957,AGEc_X_SEXq * agec * [gender],Paracentral_LS,DKT40  
eTIVc1,0.000783586,eTIVc1 * eTIVc,Paracentral_LS,DKT40  
eTIVc2,3.97E-10,"eTIVc2 * pow(eTIVc, 2)",Paracentral_LS,DKT40  
eTIVc3,-6.99E-16,"eTIVc3 * pow(eTIVc, 3)",Paracentral_LS,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Paracentral_LS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Paracentral_LS,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Paracentral_LS,DKT40  
GE,-73.50119965,GE * G_[modality_manuf_id],Paracentral_LS,DKT40  
GE_X_MFSq,0,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Paracentral_LS,DKT40  
Intercept,1543.737659,Intercept,Paracentral_LS,DKT40  
MFSq,17.44368204,MFSq * [magnetic_field_strength],Paracentral_LS,DKT40  
Philips,-59.8325705,Philips * P_[modality_manuf_id],Paracentral_LS,DKT40  
PHILIPS_X_MFSq,0,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Paracentral_LS,DKT40  
RMSE,181.4555042,RMSE,Paracentral_LS,DKT40  
sexq,-1.877102813,sexq * [gender],Paracentral_LS,DKT40  
Volume,0,[volume],Paracentral_LS,DKT40  
agec1,-0.002845447,agec1 * agec,Paracentral_LT,DKT40  
agec2,4.96E-05,"agec2 * pow(agec, 2)",Paracentral_LT,DKT40  
agec3,-1.86E-06,"agec3 * pow(agec, 3)",Paracentral_LT,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Paracentral_LT,DKT40  
eTIVc1,2.20E-08,eTIVc1 * eTIVc,Paracentral_LT,DKT40  
eTIVc2,0,"eTIVc2 * pow(eTIVc, 2)",Paracentral_LT,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Paracentral_LT,DKT40  
eTIVc_X_GE,1.83E-07,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Paracentral_LT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Paracentral_LT,DKT40  
eTIVc_X_PHILIPS,7.42E-08,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Paracentral_LT,DKT40  
GE,-0.01942608,GE * G_[modality_manuf_id],Paracentral_LT,DKT40  
GE_X_MFSq,-0.010663964,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Paracentral_LT,DKT40  
Intercept,2.354883833,Intercept,Paracentral_LT,DKT40  
MFSq,-0.056925067,MFSq * [magnetic_field_strength],Paracentral_LT,DKT40  
Philips,-0.11067984,Philips * P_[modality_manuf_id],Paracentral_LT,DKT40  
PHILIPS_X_MFSq,0.086005879,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Paracentral_LT,DKT40  
RMSE,0.157138729,RMSE,Paracentral_LT,DKT40  
sexq,-0.035965105,sexq * [gender],Paracentral_LT,DKT40  
Volume,0,[volume],Paracentral_LT,DKT40  
agec1,-8.613663153,agec1 * agec,Paracentral_LV,DKT40  
agec2,0.082435516,"agec2 * pow(agec, 2)",Paracentral_LV,DKT40  
agec3,-0.003395647,"agec3 * pow(agec, 3)",Paracentral_LV,DKT40  
AGEc_X_SEXq,-1.992340834,AGEc_X_SEXq * agec * [gender],Paracentral_LV,DKT40  
eTIVc1,0.001902706,eTIVc1 * eTIVc,Paracentral_LV,DKT40  
eTIVc2,8.44E-10,"eTIVc2 * pow(eTIVc, 2)",Paracentral_LV,DKT40  
eTIVc3,-1.35E-15,"eTIVc3 * pow(eTIVc, 3)",Paracentral_LV,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Paracentral_LV,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Paracentral_LV,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Paracentral_LV,DKT40  
GE,-167.7967,GE * G_[modality_manuf_id],Paracentral_LV,DKT40  
GE_X_MFSq,-147.9843288,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Paracentral_LV,DKT40  
Intercept,3926.410436,Intercept,Paracentral_LV,DKT40  
MFSq,-4.862776008,MFSq * [magnetic_field_strength],Paracentral_LV,DKT40  
Philips,-345.8647874,Philips * P_[modality_manuf_id],Paracentral_LV,DKT40  
PHILIPS_X_MFSq,47.6317366,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Paracentral_LV,DKT40  
RMSE,546.8646999,RMSE,Paracentral_LV,DKT40  
sexq,-38.70515736,sexq * [gender],Paracentral_LV,DKT40  
Volume,0,[volume],Paracentral_LV,DKT40  
agec1,-1.557522705,agec1 * agec,Paracentral_RS,DKT40  
agec2,0,"agec2 * pow(agec, 2)",Paracentral_RS,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Paracentral_RS,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Paracentral_RS,DKT40  
eTIVc1,0.000792421,eTIVc1 * eTIVc,Paracentral_RS,DKT40  
eTIVc2,3.61E-10,"eTIVc2 * pow(eTIVc, 2)",Paracentral_RS,DKT40  
eTIVc3,-4.32E-16,"eTIVc3 * pow(eTIVc, 3)",Paracentral_RS,DKT40  
eTIVc_X_GE,0,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Paracentral_RS,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Paracentral_RS,DKT40  
eTIVc_X_PHILIPS,0,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Paracentral_RS,DKT40  
GE,-46.96506837,GE * G_[modality_manuf_id],Paracentral_RS,DKT40  
GE_X_MFSq,-36.40985227,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Paracentral_RS,DKT40  
Intercept,1585.09279,Intercept,Paracentral_RS,DKT40  
MFSq,44.56585006,MFSq * [magnetic_field_strength],Paracentral_RS,DKT40  
Philips,-13.92566541,Philips * P_[modality_manuf_id],Paracentral_RS,DKT40  
PHILIPS_X_MFSq,-66.35335256,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Paracentral_RS,DKT40  
RMSE,197.3572902,RMSE,Paracentral_RS,DKT40  
sexq,0,sexq * [gender],Paracentral_RS,DKT40  
Volume,0,[volume],Paracentral_RS,DKT40  
agec1,-0.002553722,agec1 * agec,Paracentral_RT,DKT40  
agec2,5.00E-05,"agec2 * pow(agec, 2)",Paracentral_RT,DKT40  
agec3,-1.60E-06,"agec3 * pow(agec, 3)",Paracentral_RT,DKT40  
AGEc_X_SEXq,-0.000654256,AGEc_X_SEXq * agec * [gender],Paracentral_RT,DKT40  
eTIVc1,5.85E-08,eTIVc1 * eTIVc,Paracentral_RT,DKT40  
eTIVc2,0,"eTIVc2 * pow(eTIVc, 2)",Paracentral_RT,DKT40  
eTIVc3,0,"eTIVc3 * pow(eTIVc, 3)",Paracentral_RT,DKT40  
eTIVc_X_GE,1.95E-07,eTIVc_X_GE * eTIVc * G_[modality_manuf_id],Paracentral_RT,DKT40  
eTIVc_X_MFSq,0,eTIVc_X_MFSq * eTIVc * [magnetic_field_strength],Paracentral_RT,DKT40  
eTIVc_X_PHILIPS,-6.23E-09,eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id],Paracentral_RT,DKT40  
GE,-0.048594738,GE * G_[modality_manuf_id],Paracentral_RT,DKT40  
GE_X_MFSq,0.014006286,GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength],Paracentral_RT,DKT40  
Intercept,2.373391066,Intercept,Paracentral_RT,DKT40  
MFSq,-0.11296581,MFSq * [magnetic_field_strength],Paracentral_RT,DKT40  
Philips,-0.152516275,Philips * P_[modality_manuf_id],Paracentral_RT,DKT40  
PHILIPS_X_MFSq,0.127530948,PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength],Paracentral_RT,DKT40  
RMSE,0.152678649,RMSE,Paracentral_RT,DKT40  
sexq,-0.030276828,sexq * [gender],Paracentral_RT,DKT40  
Volume,0,[volume],Paracentral_RT,DKT40  
agec1,-11.65152314,agec1 * agec,Paracentral_RV,DKT40  
agec2,0,"agec2 * pow(agec, 2)",Paracentral_RV,DKT40  
agec3,0,"agec3 * pow(agec, 3)",Paracentral_RV,DKT40  
AGEc_X_SEXq,0,AGEc_X_SEXq * agec * [gender],Paracentral_RV,DKT40  
eTIVc1,0.001884008,eTIVc1 * eTIVc,Paracentral_RV,DKT40  
eTIVc2,8.75E-10,"eTIVc2 * pow(eTIVc, 2)",Paracentral_RV,DKT40  
